zip_code,billing_month,billed_amount
75168,2023-11-01,17580.72
76383,2021-04-01,14223.75
75256,2021-01-01,18268.94
75410,2024-10-01,16073.33
75686,2024-06-01,22932.57
75234,2021-11-01,29937.96
75947,2023-01-01,22552.8
75035,2024-11-01,22754.26
75575,2024-03-01,24177.94
75640,2024-01-01,20272.7
75706,2021-10-01,16006.28
75274,2022-09-01,16498.91
75539,2024-11-01,23480.01
75854,2024-04-01,19444.69
75206,2021-08-01,13088.62
76191,2022-05-01,24545.61
75604,2021-10-01,14129.42
75010,2021-03-01,12363.09
76063,2021-01-01,13615.52
75897,2022-05-01,19531.93
75872,2021-06-01,22863.62
75022,2021-08-01,19273.5
75609,2022-11-01,15215.71
75125,2023-05-01,13960.37
75980,2021-05-01,21855.6
75393,2021-07-01,17536.46
75089,2024-05-01,19705.02
75925,2023-12-01,17298.65
75445,2024-08-01,19497.21
76281,2022-02-01,19951.24
75789,2022-05-01,30126.87
75075,2023-02-01,20012.44
75362,2024-02-01,16063.05
76356,2024-12-01,18878.06
75459,2021-01-01,13251.83
76274,2023-06-01,13207.87
76121,2024-11-01,24248.38
75255,2024-06-01,19520.8
76217,2024-09-01,23595.04
75835,2021-01-01,9875.42
75771,2021-04-01,13122.36
75902,2024-09-01,19491.14
75452,2023-05-01,13878.2
75447,2022-09-01,10880.14
76421,2022-09-01,12605.45
76187,2024-01-01,16394.18
75085,2023-06-01,20065.51
75574,2021-01-01,26575.79
75498,2021-07-01,12737.04
75343,2023-01-01,12995.51
75217,2022-08-01,10745.31
76026,2023-09-01,20865.57
75054,2023-10-01,18624.05
75179,2022-09-01,13175.83
76496,2021-03-01,13845.89
76091,2021-05-01,17380.36
76391,2022-12-01,17663.21
75189,2023-11-01,12801.6
76211,2023-01-01,18885.94
75141,2022-02-01,11118.72
75963,2022-08-01,18245.07
75292,2023-12-01,17112.11
75611,2021-08-01,20005.55
76134,2021-01-01,24056.4
75792,2022-12-01,16146.62
75466,2021-04-01,18002.0
75279,2024-10-01,8096.6
75998,2022-04-01,27858.6
75798,2022-03-01,8697.04
75025,2023-04-01,17585.66
75614,2024-11-01,5256.99
76433,2023-08-01,13871.7
75742,2021-04-01,26677.24
76161,2022-07-01,23723.55
76109,2021-04-01,22925.06
76089,2024-04-01,17036.24
75784,2021-10-01,26254.64
76217,2024-11-01,19286.8
75856,2023-10-01,21449.22
75354,2021-05-01,31234.55
75648,2023-05-01,23451.61
76323,2021-05-01,17672.71
76280,2022-03-01,20552.14
75905,2024-05-01,25020.67
76377,2021-10-01,21112.36
76221,2022-06-01,21915.31
75251,2021-07-01,24439.67
76082,2024-08-01,30650.7
76412,2023-08-01,13325.98
75517,2022-01-01,21510.4
75870,2023-04-01,20297.93
75061,2023-02-01,16071.54
76398,2021-02-01,14763.09
76474,2022-11-01,26260.27
75153,2023-04-01,12888.8
76127,2023-08-01,10954.76
76109,2022-02-01,15185.07
75265,2022-11-01,9090.49
75444,2021-12-01,13770.59
75884,2024-07-01,12737.22
75570,2023-09-01,18430.23
75632,2021-07-01,25227.42
75982,2021-11-01,15053.71
75853,2023-06-01,22325.51
75064,2024-12-01,21756.31
75314,2023-03-01,6897.64
76309,2022-07-01,15240.39
75885,2024-06-01,16119.94
76082,2023-09-01,19907.29
76263,2023-05-01,20850.33
75281,2022-12-01,19654.13
75180,2022-01-01,13525.03
76397,2024-03-01,14833.4
75158,2024-10-01,10483.79
75018,2022-05-01,18331.93
75582,2021-03-01,16164.07
75448,2021-05-01,20663.34
75306,2021-04-01,21484.4
76346,2021-04-01,16331.14
75361,2021-07-01,19410.49
75384,2021-11-01,16920.9
75267,2022-09-01,12432.56
75665,2022-02-01,13999.19
76463,2024-01-01,6655.49
76487,2022-03-01,16021.27
75777,2021-03-01,15032.28
75083,2022-07-01,12524.32
76195,2023-10-01,22095.9
75334,2021-02-01,20631.41
76140,2023-07-01,20768.74
76363,2021-09-01,21458.12
75872,2024-05-01,17991.04
75574,2024-10-01,17939.62
75260,2023-08-01,22151.04
76482,2023-08-01,21336.37
75336,2022-11-01,23137.08
75850,2024-02-01,17781.96
75094,2024-12-01,13068.1
75180,2023-06-01,19185.52
75119,2021-08-01,15108.74
76050,2021-03-01,21267.68
75102,2022-01-01,19439.0
75274,2021-12-01,18257.2
76165,2024-02-01,16039.87
75231,2023-10-01,23003.38
75951,2021-04-01,22619.5
76360,2022-12-01,15197.56
76002,2023-07-01,11858.09
76323,2023-11-01,18897.23
75795,2022-04-01,23929.51
75901,2023-03-01,11691.06
75616,2023-07-01,20351.81
75123,2022-07-01,13895.13
76217,2022-03-01,12915.48
75464,2024-07-01,22655.92
75357,2021-08-01,21251.71
75991,2022-11-01,17238.55
76232,2024-10-01,21947.5
75567,2021-06-01,21417.6
75539,2024-02-01,10568.76
75776,2023-01-01,18421.36
75022,2023-03-01,25064.03
75946,2022-03-01,20369.07
75876,2022-01-01,4921.11
76187,2024-02-01,12646.75
76003,2022-06-01,22978.87
75536,2023-10-01,15214.17
75276,2023-12-01,23606.7
76125,2021-12-01,28230.51
75436,2022-03-01,16810.26
76473,2021-07-01,14910.8
75184,2024-11-01,12969.24
76080,2022-11-01,21791.22
75541,2022-07-01,14986.6
75451,2021-08-01,15988.82
75382,2023-03-01,12457.14
76156,2023-08-01,15837.18
75337,2022-05-01,14466.42
75577,2023-12-01,8090.08
76352,2021-08-01,13806.62
76158,2024-07-01,21730.95
76153,2022-04-01,24744.98
75975,2021-03-01,17466.65
75839,2022-05-01,18168.48
75141,2024-07-01,19429.91
76034,2023-03-01,27813.05
76019,2023-01-01,12950.75
75569,2023-03-01,11689.29
75169,2021-12-01,17742.03
75366,2024-11-01,19971.05
75121,2023-02-01,17833.16
75557,2022-01-01,11177.29
75326,2022-07-01,22424.04
75977,2023-05-01,17309.31
76430,2024-12-01,20771.89
75084,2022-04-01,25763.96
75886,2023-01-01,10683.56
75210,2024-10-01,9408.2
75978,2023-09-01,20827.82
76310,2024-05-01,7827.61
75739,2022-07-01,16000.61
75817,2023-08-01,15143.52
75510,2022-08-01,19799.26
75482,2024-08-01,14669.46
75785,2023-01-01,20459.83
76140,2024-07-01,12665.05
75877,2021-06-01,11789.6
76466,2023-07-01,18096.41
76499,2024-03-01,18526.41
75706,2024-11-01,19476.04
75466,2022-09-01,25397.88
75023,2024-01-01,24403.05
75426,2023-02-01,20258.09
76430,2022-01-01,22046.97
75956,2021-08-01,19310.7
75804,2024-02-01,23897.51
76274,2024-11-01,19819.41
75171,2021-02-01,15238.79
76243,2024-04-01,14237.67
75439,2023-01-01,23754.91
76137,2022-12-01,17084.57
75656,2021-01-01,27583.99
75636,2023-02-01,12477.8
76075,2022-09-01,24257.2
75058,2022-02-01,15867.57
75731,2023-08-01,20036.33
75285,2022-11-01,11491.35
76341,2021-08-01,8807.53
76009,2024-11-01,25399.93
75144,2023-02-01,15806.58
76066,2022-03-01,22926.86
75736,2022-05-01,14717.77
75834,2023-03-01,22933.64
76086,2024-08-01,15856.88
75568,2023-07-01,11947.61
75919,2022-07-01,21232.42
76434,2023-05-01,22723.0
75662,2023-06-01,21202.16
76238,2024-05-01,17276.24
76270,2021-03-01,9255.71
76452,2024-11-01,12655.27
76226,2022-07-01,14489.95
75909,2023-08-01,16708.69
75079,2023-10-01,23654.0
75559,2022-06-01,17413.18
75032,2024-03-01,7466.88
76407,2021-07-01,5045.38
76396,2021-09-01,14526.22
75770,2022-01-01,15433.38
75669,2022-02-01,19778.24
76122,2023-04-01,10737.51
75676,2022-06-01,11086.63
76318,2023-07-01,20267.95
75474,2024-03-01,24671.03
75377,2022-10-01,8182.31
75487,2021-01-01,14155.3
75443,2024-11-01,23556.2
76426,2022-04-01,22665.38
75890,2024-04-01,13371.54
75177,2022-09-01,23799.39
75773,2023-02-01,18224.54
75708,2023-10-01,21300.26
75319,2022-01-01,14479.83
75046,2022-02-01,19462.08
75001,2021-01-01,12170.96
75496,2024-11-01,15263.27
75041,2022-08-01,16515.61
76228,2024-07-01,18700.64
76307,2021-08-01,30032.65
75014,2023-05-01,30799.3
75477,2024-03-01,16060.47
75954,2021-11-01,25398.0
76003,2024-12-01,12454.24
76075,2022-12-01,19996.39
76173,2023-07-01,14571.74
75362,2021-07-01,15745.18
75071,2023-08-01,31303.8
75886,2022-01-01,16065.08
75112,2024-07-01,14750.79
76114,2023-10-01,12998.4
76094,2024-05-01,14153.67
75058,2022-08-01,10891.1
75036,2023-08-01,19114.26
76023,2022-11-01,19024.34
75133,2024-06-01,19688.59
75712,2021-03-01,17942.87
76125,2024-08-01,15163.1
75466,2022-12-01,14715.78
76414,2021-01-01,18795.02
75695,2022-12-01,17742.43
75252,2021-07-01,14821.17
75517,2021-08-01,16567.0
75166,2021-05-01,25697.24
75441,2022-12-01,27850.86
75039,2023-06-01,16898.84
75062,2021-09-01,14331.11
75510,2023-10-01,17784.5
76111,2021-09-01,23679.41
75287,2022-05-01,17781.64
76177,2023-12-01,19775.45
76354,2024-10-01,14712.33
75065,2024-07-01,12166.55
75195,2023-05-01,21807.77
75790,2022-05-01,18974.22
75150,2024-11-01,21279.18
75336,2024-05-01,9446.03
75726,2024-12-01,27163.21
75890,2022-07-01,19261.4
75406,2021-11-01,8963.84
76241,2024-09-01,22934.54
76057,2022-07-01,16133.06
76058,2021-09-01,18152.54
76403,2023-04-01,15611.39
75463,2023-06-01,17510.52
76438,2023-01-01,17762.4
75247,2023-04-01,9649.65
76364,2021-05-01,22328.81
76201,2023-05-01,18564.34
75353,2024-09-01,20230.95
75031,2024-12-01,22079.75
76059,2024-03-01,18604.3
75411,2022-06-01,19655.47
75452,2023-12-01,10647.89
75057,2024-10-01,13848.14
76289,2023-07-01,18425.06
75844,2021-01-01,18928.52
75226,2023-07-01,20003.54
76165,2021-10-01,25030.23
76272,2021-09-01,17528.96
76377,2021-10-01,19814.47
75370,2022-05-01,18294.95
75112,2023-04-01,16751.4
75441,2023-11-01,16945.84
76131,2021-07-01,14078.57
76410,2021-07-01,17414.95
76053,2022-02-01,16905.6
75147,2023-07-01,17241.54
75785,2023-11-01,9290.49
76046,2023-01-01,17505.29
76243,2021-12-01,13614.73
75671,2021-04-01,17690.74
76259,2023-11-01,12526.15
75991,2023-02-01,18249.63
75234,2023-10-01,16515.16
75223,2022-10-01,14868.59
76380,2024-03-01,19446.69
75733,2022-09-01,19877.38
76222,2024-02-01,17753.45
75057,2024-05-01,20843.94
75199,2021-05-01,15933.52
75628,2021-11-01,19999.76
75858,2023-07-01,17788.88
76116,2023-03-01,13003.34
75108,2021-08-01,13993.24
76353,2023-12-01,23827.01
75556,2021-09-01,25881.7
75936,2022-08-01,21566.27
75586,2024-09-01,15084.06
75683,2021-12-01,25138.62
76127,2022-12-01,21062.75
75725,2022-02-01,19678.23
75219,2024-02-01,27211.55
76204,2021-10-01,13700.12
75894,2023-03-01,21864.93
75407,2021-01-01,13927.0
75933,2022-08-01,14966.85
75109,2021-02-01,31010.31
75160,2021-01-01,20511.82
76012,2024-08-01,27245.94
76390,2021-02-01,20717.9
75991,2022-08-01,20012.1
75537,2023-01-01,14869.51
76004,2021-10-01,22888.71
76234,2022-03-01,18126.55
76253,2022-03-01,18402.38
76131,2022-06-01,16694.36
76028,2022-01-01,17496.11
75291,2022-02-01,18124.64
75258,2022-04-01,18614.41
75872,2024-11-01,17746.4
75474,2021-12-01,10215.76
76170,2021-04-01,20709.71
76292,2022-06-01,17384.9
75070,2024-08-01,3000.0
76209,2021-04-01,10060.58
76362,2022-06-01,15632.72
75354,2021-07-01,24392.98
75454,2022-08-01,21038.58
75781,2022-09-01,14564.24
76211,2021-05-01,17046.5
75378,2021-12-01,23522.72
75707,2021-10-01,14918.34
75831,2023-03-01,12570.22
76181,2023-11-01,22402.74
76323,2023-04-01,23580.34
76343,2021-03-01,14975.52
76451,2021-08-01,20438.06
75933,2023-09-01,17797.0
76070,2024-10-01,15046.66
76164,2021-11-01,23843.66
76319,2024-07-01,14680.15
75511,2023-12-01,21780.02
76368,2021-01-01,18340.38
76109,2022-05-01,17137.52
76160,2024-01-01,15223.87
76263,2023-11-01,13066.92
76088,2024-02-01,16750.49
75231,2024-05-01,15437.91
75847,2021-05-01,18462.58
75624,2023-06-01,12012.75
75584,2021-01-01,17241.63
75498,2022-11-01,20029.81
75421,2024-03-01,14633.63
76393,2024-12-01,21704.91
75810,2022-11-01,22247.83
75348,2024-09-01,11964.25
76061,2023-12-01,14207.97
75620,2021-12-01,11297.86
76206,2021-09-01,20115.4
75348,2022-11-01,18639.39
76225,2022-12-01,9994.36
76434,2021-04-01,14739.77
75301,2024-01-01,19541.61
75419,2021-02-01,18564.76
75800,2024-01-01,24050.77
76425,2024-12-01,12240.4
75621,2021-10-01,17955.52
75463,2021-11-01,12991.2
75135,2022-12-01,18550.77
75737,2022-08-01,17094.73
75845,2022-08-01,19358.79
75269,2023-08-01,15954.24
76389,2021-09-01,21811.64
76357,2022-11-01,14426.6
76460,2023-01-01,12923.64
76038,2021-04-01,19126.12
76116,2021-02-01,27269.35
75098,2022-05-01,10393.39
76488,2022-04-01,12277.24
76174,2021-07-01,19157.77
76377,2023-07-01,23636.13
76007,2022-01-01,19532.17
76354,2023-12-01,14960.02
75615,2024-05-01,20101.48
76247,2023-09-01,20581.66
75306,2023-11-01,14599.05
76019,2024-05-01,22124.23
75462,2021-05-01,17827.42
75175,2024-06-01,9251.51
75458,2022-12-01,17325.85
75093,2024-10-01,15154.69
76262,2021-11-01,24524.46
76327,2024-11-01,11355.24
75960,2022-03-01,15584.38
75677,2023-10-01,19286.03
76241,2024-11-01,30095.19
75596,2022-01-01,27774.62
75973,2024-04-01,17773.81
75104,2023-06-01,19746.46
75151,2023-11-01,21009.92
76136,2022-01-01,12937.82
75482,2022-11-01,18050.71
75744,2021-11-01,24781.09
75104,2022-11-01,18708.07
75710,2021-05-01,27749.02
76427,2024-04-01,15771.81
76192,2024-11-01,17556.74
76190,2022-01-01,17596.49
75128,2022-02-01,11493.28
76253,2024-12-01,23529.86
75553,2021-07-01,16331.27
76095,2022-04-01,19290.58
76335,2021-07-01,15008.12
75554,2022-11-01,26625.82
75557,2022-05-01,24163.28
75443,2023-10-01,18291.75
76131,2024-05-01,11879.03
75183,2022-01-01,21719.76
76252,2021-06-01,23414.88
75585,2021-07-01,13363.43
75691,2023-10-01,17283.03
75790,2022-09-01,18384.24
75483,2021-09-01,23434.89
75613,2021-10-01,17243.28
76313,2024-09-01,22810.22
75634,2024-02-01,14135.52
75105,2021-10-01,12722.86
75420,2023-08-01,27157.61
75571,2024-02-01,11437.79
76001,2022-07-01,14243.83
75098,2021-05-01,21924.76
75766,2023-07-01,15346.73
76270,2021-10-01,15213.45
75505,2022-05-01,17012.39
75948,2023-06-01,7220.13
75658,2024-06-01,23602.99
76479,2023-05-01,18879.42
76385,2024-06-01,13942.8
76120,2024-03-01,9418.48
76398,2022-08-01,11173.22
75841,2024-01-01,10028.49
75178,2024-02-01,19136.3
76030,2022-10-01,19186.21
75819,2023-09-01,21060.79
76357,2022-02-01,21662.93
75141,2024-11-01,21140.82
75728,2022-06-01,25689.21
76164,2022-01-01,23976.21
75426,2023-08-01,22791.97
76145,2024-02-01,19183.9
76185,2022-10-01,21603.69
76426,2024-01-01,15946.97
75833,2021-07-01,16895.0
75791,2022-05-01,26607.07
75995,2021-02-01,15214.42
75696,2023-01-01,14846.41
75412,2024-06-01,16189.64
75767,2022-07-01,15253.47
75131,2021-01-01,15677.26
75054,2024-11-01,19211.49
75059,2021-06-01,19375.16
75161,2021-05-01,22555.46
75077,2023-07-01,28940.39
75448,2023-10-01,16158.3
76162,2023-02-01,17672.19
75410,2021-07-01,8810.25
76455,2022-02-01,11538.46
76230,2023-07-01,17268.94
75513,2023-06-01,20317.91
75227,2023-07-01,20456.91
75883,2022-03-01,21085.4
76280,2022-02-01,24287.33
76357,2024-10-01,26528.44
75163,2023-09-01,16783.02
76390,2022-07-01,13989.37
75994,2021-08-01,21274.44
75854,2024-05-01,22669.12
76144,2022-12-01,18679.16
75669,2023-02-01,17105.02
75087,2021-05-01,15479.17
76148,2021-08-01,17788.82
75834,2022-04-01,21450.34
75384,2022-05-01,14658.69
76371,2022-03-01,13995.23
76462,2024-12-01,20997.97
75103,2024-09-01,13759.78
75430,2022-05-01,18755.82
75914,2021-03-01,18491.06
76069,2024-12-01,18002.05
75201,2023-12-01,14786.71
75143,2024-05-01,26669.53
75267,2024-02-01,19991.65
76161,2021-12-01,15427.96
76482,2021-05-01,19654.68
75746,2024-02-01,27161.13
75503,2022-07-01,18447.56
75230,2024-08-01,25666.76
75025,2022-03-01,12261.23
75806,2022-08-01,13744.25
75638,2021-06-01,7298.0
75960,2024-04-01,27878.82
75936,2023-09-01,9490.72
75615,2023-03-01,18871.02
75825,2022-04-01,26688.19
76452,2024-01-01,22855.82
76269,2024-03-01,19881.46
75560,2024-10-01,24415.62
75449,2024-01-01,14658.06
75303,2024-07-01,20588.43
75986,2022-12-01,17436.76
75417,2021-01-01,17333.77
76341,2023-05-01,18952.94
76156,2021-12-01,23876.6
75434,2024-04-01,25832.7
75644,2023-08-01,16664.93
76209,2022-01-01,12556.54
75991,2023-01-01,13902.1
75341,2023-09-01,27738.97
76232,2021-01-01,25403.88
75515,2022-07-01,12543.6
75059,2024-07-01,26305.05
76185,2024-01-01,14441.7
75124,2022-11-01,21323.03
75961,2024-12-01,14437.96
75202,2024-08-01,28814.35
75629,2023-09-01,15149.3
75336,2022-11-01,12750.95
76310,2021-06-01,15717.38
75987,2022-01-01,31134.39
76102,2023-07-01,19302.77
75446,2021-06-01,12858.93
75964,2022-08-01,14058.1
75880,2022-07-01,9261.6
76488,2021-07-01,20700.66
75936,2021-06-01,11747.29
75681,2024-12-01,23528.29
75984,2022-12-01,21950.43
76133,2023-12-01,17499.9
76305,2023-01-01,24180.61
75591,2024-10-01,22627.95
75929,2021-01-01,18784.55
75912,2024-08-01,14159.25
75321,2021-10-01,20067.67
75491,2024-08-01,20038.49
75496,2023-01-01,20457.27
75470,2021-08-01,18395.16
75837,2022-12-01,19635.77
76142,2024-09-01,19510.75
75466,2022-05-01,24810.46
75237,2023-01-01,11629.5
75558,2024-12-01,12992.06
75451,2024-03-01,18375.65
75765,2023-05-01,14200.06
75695,2021-03-01,19054.36
75518,2021-03-01,12434.23
76335,2024-10-01,13223.1
76102,2022-05-01,28302.48
75393,2022-05-01,16853.34
76026,2023-04-01,12143.79
75600,2021-10-01,17425.89
76317,2023-09-01,23182.1
76167,2021-12-01,24027.65
75188,2024-10-01,10694.64
75320,2022-06-01,14164.78
75920,2021-01-01,19113.53
75939,2023-07-01,17830.13
75805,2021-02-01,9999.97
76255,2022-10-01,10810.05
75685,2022-07-01,12661.98
75707,2022-07-01,9145.56
75295,2023-08-01,15707.64
75091,2023-07-01,23972.48
75155,2022-03-01,14670.78
75580,2023-04-01,23411.28
76374,2024-09-01,18148.48
75736,2024-12-01,17083.09
75794,2024-01-01,9671.3
75333,2024-01-01,23849.09
75213,2021-11-01,18582.14
75842,2021-07-01,10000.54
76175,2022-08-01,19909.27
76470,2023-06-01,15060.82
76416,2022-11-01,18306.61
75761,2021-04-01,19200.67
75750,2024-08-01,24078.68
75379,2023-11-01,12363.61
75476,2024-12-01,20859.41
75643,2024-09-01,24641.49
75787,2021-04-01,30602.43
75184,2024-05-01,23247.8
76326,2022-06-01,19807.03
75905,2023-06-01,19375.11
75884,2023-05-01,25760.51
75859,2023-01-01,16567.82
75525,2023-11-01,21979.51
75429,2021-08-01,28970.51
75521,2023-11-01,17453.13
76031,2023-02-01,7930.24
76424,2022-08-01,13695.93
76093,2022-07-01,19467.23
76262,2023-02-01,13815.25
75513,2024-06-01,16263.93
76132,2021-09-01,16524.77
76295,2022-12-01,20804.75
75173,2023-12-01,13270.17
75394,2021-01-01,15081.18
75933,2022-10-01,25035.24
75565,2024-03-01,15590.19
75968,2021-05-01,21628.93
75545,2023-03-01,18069.69
75844,2022-03-01,17884.41
76446,2021-03-01,21690.71
75288,2023-06-01,8687.69
75927,2024-12-01,20216.72
75878,2023-01-01,20763.81
75960,2023-06-01,22242.22
76107,2023-05-01,16122.65
75602,2024-07-01,18002.63
76054,2022-06-01,5737.35
76370,2021-03-01,14650.79
75305,2022-01-01,18877.93
76104,2021-12-01,25353.31
75335,2022-08-01,27228.89
75731,2023-07-01,16287.76
76306,2022-02-01,22370.16
75510,2021-10-01,17263.97
76418,2022-11-01,9920.21
75784,2023-06-01,21025.28
76425,2024-07-01,27156.43
75248,2023-02-01,16092.81
76308,2021-01-01,13463.72
75904,2022-05-01,18336.84
76034,2023-09-01,17386.04
75382,2024-12-01,31050.21
75223,2021-10-01,23029.31
75052,2024-07-01,18646.95
76142,2022-03-01,3523.35
75690,2021-09-01,17283.51
76202,2021-02-01,27261.13
76224,2023-04-01,18400.24
76224,2022-09-01,22109.25
75867,2021-08-01,19959.8
76457,2022-12-01,15566.69
76165,2021-07-01,26456.58
75965,2023-10-01,18944.53
75343,2023-06-01,14465.65
75931,2022-04-01,18107.63
76430,2024-11-01,25137.73
75960,2021-05-01,10602.74
76006,2023-03-01,19351.33
75962,2022-02-01,18368.17
75078,2022-06-01,10299.46
75912,2024-12-01,21833.84
75372,2021-11-01,19282.26
75514,2021-06-01,22392.64
75875,2023-08-01,23690.39
75299,2023-08-01,17722.2
75413,2022-10-01,15221.98
75324,2021-11-01,10877.35
76062,2021-01-01,14778.31
75082,2023-02-01,18054.74
75434,2022-06-01,13182.12
75859,2022-06-01,20917.26
75139,2022-11-01,13482.87
75875,2021-06-01,9185.9
75605,2023-08-01,15110.32
76142,2022-10-01,18921.14
76036,2021-05-01,11702.77
76440,2024-10-01,13558.69
75578,2021-02-01,14849.14
75241,2023-05-01,15505.61
75001,2021-04-01,19489.41
76388,2023-05-01,21189.49
75746,2022-07-01,15627.84
75718,2023-10-01,12805.31
75956,2022-10-01,18683.68
75642,2024-12-01,20588.62
76033,2021-08-01,26068.87
75254,2024-07-01,23730.86
76373,2021-07-01,11705.76
75105,2024-06-01,17295.04
75273,2022-10-01,20280.81
75647,2021-04-01,13749.04
76253,2023-08-01,16246.48
75295,2024-01-01,21369.8
76231,2024-02-01,19249.86
75882,2021-03-01,18008.64
76333,2022-04-01,14732.25
75662,2021-06-01,10771.98
75179,2021-03-01,16437.82
75356,2021-08-01,17543.87
76066,2024-01-01,10657.86
76369,2023-01-01,18239.85
75777,2022-06-01,19960.22
76143,2022-09-01,14540.04
75416,2022-02-01,20017.22
76469,2023-10-01,19378.53
76375,2024-07-01,16477.34
75202,2022-02-01,15920.15
75921,2024-07-01,16339.02
76198,2024-01-01,13719.0
75234,2022-05-01,19723.22
75279,2021-04-01,13773.64
75253,2021-09-01,14094.6
76051,2021-12-01,20486.33
75762,2022-01-01,16789.65
76396,2021-12-01,18308.48
75493,2024-03-01,9441.93
75319,2022-06-01,15383.48
75541,2021-12-01,26403.85
76293,2022-02-01,9095.96
75924,2022-05-01,26748.14
76040,2024-02-01,19306.07
75743,2023-08-01,15335.06
75657,2021-12-01,16977.9
76439,2021-04-01,24152.57
75829,2022-02-01,6612.53
76099,2023-04-01,25077.14
75689,2021-04-01,19328.22
75025,2021-08-01,23061.22
75388,2021-02-01,9258.39
75227,2021-10-01,16862.67
75029,2024-05-01,6358.24
75025,2023-11-01,23987.92
75666,2024-07-01,13086.46
76076,2022-08-01,13012.98
75249,2022-10-01,8327.85
76268,2021-03-01,20221.85
75636,2023-04-01,18359.45
76100,2024-03-01,14260.65
75470,2021-05-01,19315.52
75910,2021-11-01,14100.34
75442,2023-08-01,9203.56
76042,2021-12-01,16181.01
76147,2022-05-01,26223.59
75058,2021-09-01,22858.33
76143,2024-06-01,20276.86
75540,2022-10-01,19220.12
75428,2022-11-01,16183.35
76300,2024-05-01,21679.88
76058,2021-03-01,20826.62
76106,2021-07-01,17584.43
75727,2021-12-01,18995.4
76350,2022-09-01,9970.7
75244,2024-04-01,15598.51
76460,2023-08-01,12034.47
75782,2021-07-01,11939.1
76369,2023-09-01,20351.37
75928,2023-12-01,11676.95
75219,2021-07-01,21840.45
76079,2023-07-01,23160.0
