zip_code,reading_date,usage_kwh
75461,2021-07-01,17643.47
75215,2022-04-01,7655.96
76112,2022-11-01,5403.58
76138,2023-02-01,13320.04
75212,2021-08-01,10493.84
76131,2024-09-01,8936.3
75683,2021-08-01,14125.07
76040,2022-01-01,12731.4
75365,2023-03-01,10307.76
75417,2022-05-01,8159.09
75850,2024-06-01,14617.37
75495,2023-01-01,13950.6
75982,2021-01-01,11702.47
75043,2022-08-01,17539.91
75328,2023-05-01,8789.75
75267,2024-01-01,7423.42
75378,2021-12-01,9924.28
76352,2023-11-01,11863.24
75923,2024-11-01,12730.02
76397,2021-05-01,11276.29
75476,2022-10-01,13056.17
75843,2023-02-01,8245.38
76066,2022-10-01,16331.29
75172,2023-07-01,11753.55
76255,2023-12-01,15351.89
75836,2024-11-01,13028.18
75776,2024-06-01,13370.26
75265,2022-06-01,13709.3
76062,2024-05-01,13343.13
75465,2022-01-01,13928.17
75014,2023-06-01,15987.46
76261,2024-07-01,12589.56
75187,2022-05-01,14127.01
75526,2024-10-01,11730.79
76235,2022-05-01,16320.35
75376,2021-12-01,9970.82
76025,2024-12-01,17402.82
76371,2022-09-01,11879.53
75552,2024-09-01,7707.67
76020,2023-05-01,12384.31
75673,2023-03-01,9956.85
75786,2024-01-01,14521.93
75478,2021-05-01,10042.13
75143,2024-01-01,10661.45
75054,2024-11-01,6331.38
75136,2022-01-01,10643.08
75088,2024-06-01,4728.36
76464,2021-01-01,7248.29
75444,2022-11-01,14281.24
76052,2024-02-01,14357.4
75672,2024-05-01,13276.37
75680,2022-05-01,9099.07
75890,2024-04-01,11856.87
75525,2023-04-01,11989.19
75362,2023-12-01,8524.91
75678,2023-09-01,16510.19
75898,2023-10-01,14632.09
75888,2023-09-01,11337.11
75875,2023-01-01,12080.66
75109,2021-03-01,12625.15
76279,2023-04-01,5874.8
75185,2024-04-01,11258.47
75967,2022-06-01,9954.05
75985,2024-10-01,8995.14
75798,2024-12-01,11156.7
75843,2022-02-01,17393.06
75047,2023-02-01,13922.53
75415,2021-04-01,10286.46
76151,2023-05-01,13717.75
75023,2023-12-01,16198.07
76270,2024-12-01,14773.9
75580,2023-10-01,12178.89
75680,2022-09-01,10059.19
75477,2021-10-01,14094.67
75945,2024-04-01,13180.46
75789,2021-03-01,14685.58
75468,2023-06-01,13905.52
76066,2024-12-01,15148.66
75122,2022-10-01,10394.29
75701,2022-08-01,15952.18
75013,2022-02-01,12592.8
76242,2022-04-01,18225.78
75824,2024-05-01,9932.44
75689,2024-04-01,17207.89
75224,2021-05-01,12593.73
75257,2024-07-01,10045.75
76345,2022-09-01,10548.34
76419,2024-11-01,11038.96
75956,2024-08-01,13272.5
75093,2024-09-01,13568.51
76194,2021-11-01,10278.9
75595,2022-10-01,11926.94
75972,2021-04-01,18426.81
75335,2022-11-01,17182.63
75760,2021-04-01,13308.97
76232,2021-11-01,12114.01
76069,2021-09-01,12360.09
75606,2022-09-01,13840.55
76256,2024-12-01,8931.62
75013,2024-06-01,11227.87
76414,2024-07-01,6994.25
75945,2024-09-01,13197.67
75975,2022-08-01,13941.59
75076,2021-12-01,10550.44
75899,2023-12-01,16721.96
75750,2021-01-01,8322.7
75271,2023-09-01,7606.88
75892,2024-06-01,12673.36
75839,2024-02-01,15141.29
75238,2024-12-01,17051.78
76034,2024-06-01,10623.35
75459,2023-07-01,15236.04
76200,2024-01-01,11884.47
76101,2021-08-01,11482.12
75555,2024-03-01,14650.98
75546,2021-09-01,13956.97
75154,2024-05-01,7270.82
75219,2024-05-01,16429.62
75085,2023-07-01,16140.27
75339,2023-10-01,10123.31
75767,2022-08-01,13187.41
75212,2024-12-01,13482.09
76247,2023-03-01,12782.02
76270,2021-04-01,10349.08
75490,2021-01-01,9985.13
76452,2024-10-01,11923.34
75895,2023-11-01,15518.19
75775,2021-02-01,13630.8
75375,2022-02-01,10888.16
75674,2021-07-01,14315.1
76008,2022-12-01,3454.37
76458,2024-01-01,15446.3
75656,2024-04-01,6780.86
75260,2024-12-01,10912.68
76295,2022-07-01,8640.99
76193,2024-10-01,8115.96
75849,2022-11-01,15482.48
75185,2022-10-01,10596.9
76463,2021-08-01,13039.51
76209,2024-11-01,11859.24
76237,2023-03-01,13431.12
75575,2021-11-01,12230.47
75365,2024-02-01,8151.02
75884,2022-04-01,14988.8
75914,2021-10-01,10518.73
76025,2023-11-01,7330.25
75877,2023-11-01,10715.65
75375,2022-04-01,16502.28
75766,2021-05-01,14550.67
75503,2023-05-01,10954.04
76199,2021-03-01,10952.23
75254,2024-12-01,11035.09
76077,2021-02-01,18230.24
75257,2021-04-01,13145.81
76269,2024-06-01,13290.12
76102,2024-06-01,15090.85
76216,2022-09-01,12716.37
75918,2021-01-01,11222.87
76005,2024-11-01,11410.95
76271,2021-12-01,11785.2
75425,2024-06-01,11888.33
75414,2023-02-01,14182.89
75120,2023-03-01,12155.84
75378,2021-03-01,14197.92
76164,2022-03-01,11757.85
75893,2024-05-01,12235.91
75470,2022-04-01,6005.4
76480,2023-06-01,14748.98
75397,2023-02-01,13039.47
75219,2022-02-01,14994.03
75218,2024-05-01,3311.23
75267,2023-12-01,18265.12
76354,2021-08-01,11581.23
75217,2024-03-01,15324.55
76205,2024-02-01,8880.28
75124,2022-06-01,13838.32
75940,2021-05-01,8839.75
76350,2022-09-01,10128.69
75147,2023-02-01,17742.09
76039,2024-09-01,11427.95
76046,2023-11-01,12652.3
75709,2022-11-01,14610.2
75377,2023-02-01,13487.05
75406,2022-03-01,12451.26
75123,2023-11-01,13094.88
75065,2021-12-01,19210.25
75099,2021-04-01,11827.14
75391,2022-06-01,12603.3
75563,2024-03-01,15151.96
75535,2023-05-01,15316.58
75222,2022-05-01,15561.09
75477,2024-07-01,13916.19
76009,2022-03-01,8570.99
76231,2024-09-01,16900.29
76154,2021-02-01,8560.96
76017,2023-05-01,12907.91
75777,2024-02-01,9737.17
75254,2022-05-01,11807.58
75825,2024-07-01,12986.29
75666,2021-09-01,12964.07
75715,2023-08-01,13265.76
75221,2021-04-01,16841.13
76104,2022-10-01,13360.6
75575,2023-08-01,11267.53
75457,2023-05-01,14892.26
75086,2022-06-01,15568.41
75215,2021-12-01,8317.18
75062,2023-03-01,13792.2
75428,2024-02-01,14103.52
75549,2021-08-01,11107.31
76384,2021-04-01,16127.12
76021,2024-06-01,11549.83
75930,2022-08-01,12376.73
76084,2024-11-01,11480.78
75977,2023-06-01,12046.74
75479,2023-04-01,8711.17
75298,2023-03-01,7679.85
75863,2022-07-01,16783.52
75667,2022-02-01,9459.12
75126,2024-04-01,9025.82
75846,2023-11-01,5539.83
75206,2024-03-01,10083.11
75515,2023-04-01,8030.73
75001,2023-12-01,16926.05
76242,2022-12-01,15029.45
75193,2021-01-01,9935.55
75175,2024-06-01,18757.31
75030,2022-07-01,14945.3
75558,2024-01-01,11025.51
76091,2023-09-01,4501.78
75015,2023-09-01,18872.83
76394,2021-10-01,7831.28
75370,2023-11-01,7063.8
75132,2022-05-01,15067.71
76411,2022-12-01,19319.26
76252,2024-03-01,16152.82
75911,2024-05-01,13691.73
75477,2022-10-01,13784.26
75286,2021-04-01,14560.25
75814,2024-09-01,14276.79
75999,2023-10-01,12843.57
76118,2024-06-01,12312.6
76072,2021-02-01,11812.22
76200,2024-06-01,9738.11
75594,2023-05-01,11157.97
76430,2023-06-01,6921.13
75282,2022-03-01,11704.98
75454,2022-03-01,9034.23
75119,2023-04-01,8689.23
76279,2021-09-01,12539.68
75366,2021-12-01,16176.01
75122,2022-02-01,14754.95
76283,2023-03-01,7288.5
76144,2024-01-01,9031.12
76064,2022-10-01,14822.31
75798,2024-02-01,9052.54
75696,2022-04-01,11326.1
75181,2021-02-01,13650.16
75084,2024-01-01,9094.97
76496,2023-08-01,12316.13
75106,2024-11-01,7997.92
75495,2024-02-01,10195.9
75540,2022-09-01,12959.35
76242,2022-10-01,7221.02
75425,2022-07-01,13321.42
76272,2022-04-01,11941.09
75399,2024-06-01,13657.47
76127,2022-12-01,12671.74
75791,2021-10-01,16092.42
75144,2022-03-01,12375.67
76438,2024-05-01,10711.78
75878,2022-07-01,12366.89
75857,2023-08-01,13629.89
75398,2021-06-01,12146.58
75529,2021-04-01,12121.78
75155,2021-11-01,9894.02
76404,2023-08-01,10011.3
75306,2022-01-01,7792.18
76493,2021-05-01,17248.73
75753,2021-05-01,8268.41
75816,2022-05-01,9921.28
76277,2023-04-01,9844.78
75598,2022-02-01,14684.77
75164,2021-07-01,11115.15
75327,2021-06-01,15743.23
75501,2022-09-01,9979.53
75383,2021-10-01,12836.98
75962,2021-10-01,9493.96
76346,2021-03-01,18435.45
76060,2021-05-01,8437.2
75935,2021-11-01,12929.46
75982,2024-07-01,13901.33
75642,2022-07-01,13241.4
75587,2023-11-01,11444.14
76456,2024-04-01,11610.54
76104,2023-11-01,12131.43
75157,2024-12-01,11558.99
75374,2022-04-01,14891.64
75966,2022-10-01,18631.57
75616,2022-02-01,10327.52
75862,2021-12-01,7890.59
76217,2024-10-01,11735.15
75654,2024-05-01,19739.13
75961,2024-06-01,9588.98
76222,2023-02-01,16917.35
75882,2024-07-01,17033.1
75081,2022-05-01,10339.24
75708,2022-02-01,13706.95
75910,2021-04-01,16885.19
75857,2021-09-01,10862.62
76047,2024-06-01,11389.26
75891,2023-10-01,10254.96
76114,2024-01-01,8955.73
75605,2022-05-01,10052.17
75372,2021-05-01,8328.18
75774,2022-04-01,12102.25
75118,2024-10-01,9690.08
76254,2024-09-01,12701.36
75886,2021-02-01,7332.31
75020,2024-05-01,12992.64
75938,2024-06-01,14500.59
76357,2021-11-01,6018.79
76381,2022-07-01,13122.17
75850,2022-11-01,15683.01
75581,2021-05-01,8371.08
76288,2022-11-01,17017.72
75346,2022-12-01,13257.06
75447,2023-05-01,9884.96
75490,2022-04-01,11832.69
75404,2024-12-01,13674.98
76088,2022-02-01,12228.02
75010,2024-10-01,13616.27
76441,2023-10-01,9237.98
76303,2022-11-01,12508.08
75452,2024-04-01,7758.86
75402,2023-05-01,11666.32
76172,2021-03-01,9288.28
75401,2021-03-01,9793.41
75098,2023-03-01,15708.28
75188,2022-12-01,15273.93
75261,2023-05-01,13827.41
76032,2022-10-01,8723.06
76149,2022-09-01,11050.77
76016,2022-06-01,15639.29
75521,2022-06-01,12425.15
75960,2022-10-01,18957.99
75216,2021-12-01,13179.95
75757,2024-04-01,12576.15
76336,2024-04-01,11072.65
76297,2021-08-01,12400.62
75768,2024-11-01,11542.59
75435,2021-07-01,14124.33
75179,2022-10-01,14870.11
75612,2021-05-01,9642.03
76376,2022-01-01,8006.3
75262,2021-10-01,6491.38
76458,2024-05-01,13523.97
75942,2024-07-01,8689.9
75483,2023-09-01,5541.33
76042,2022-03-01,13165.74
75715,2021-01-01,19479.0
75300,2022-12-01,11981.79
75765,2021-07-01,14515.47
76038,2024-03-01,12245.49
76210,2022-12-01,11703.33
76492,2021-04-01,14757.23
76473,2021-10-01,11129.18
76279,2024-11-01,12802.18
75804,2024-05-01,12965.09
76321,2023-03-01,9995.73
75922,2022-03-01,14976.13
75978,2021-07-01,11475.12
75018,2021-06-01,9732.76
76234,2022-09-01,13609.53
75609,2021-07-01,9304.6
75562,2023-03-01,12084.54
75542,2022-01-01,11972.64
76365,2022-06-01,15257.69
76223,2024-11-01,13424.09
75904,2023-02-01,11924.92
75305,2021-12-01,14453.3
76137,2022-04-01,16170.62
75932,2023-05-01,13673.43
75492,2024-08-01,12031.06
75085,2023-10-01,8064.49
75502,2021-09-01,8804.66
75085,2024-03-01,11084.33
75673,2022-10-01,10171.46
76306,2024-03-01,11439.09
75912,2021-09-01,12169.95
76066,2024-04-01,13589.08
75171,2024-10-01,11788.5
75355,2022-04-01,13459.5
75839,2023-11-01,12193.42
75098,2022-01-01,6073.6
76369,2021-03-01,9181.99
75267,2021-08-01,11567.74
75209,2021-08-01,8370.92
76486,2021-04-01,13799.79
75157,2024-07-01,16592.25
76212,2024-11-01,15656.29
75600,2024-02-01,11359.67
76070,2023-12-01,16472.18
75560,2023-08-01,12446.0
75164,2022-01-01,10988.74
75935,2024-04-01,10159.79
75182,2023-08-01,11092.59
75315,2022-04-01,10835.47
75104,2024-09-01,12511.25
75468,2024-10-01,12481.72
76454,2021-03-01,12009.14
76245,2022-06-01,13310.81
75155,2022-06-01,15571.94
75506,2024-03-01,14848.66
75734,2023-08-01,7545.31
75203,2022-05-01,4338.24
75241,2024-06-01,14802.96
75818,2021-09-01,7899.36
75183,2023-11-01,11325.7
75034,2024-01-01,8489.66
75574,2024-02-01,6594.06
76409,2021-10-01,13624.39
76306,2022-05-01,14277.47
75594,2023-03-01,10270.47
76197,2021-03-01,4226.87
75208,2022-07-01,10361.27
75966,2023-12-01,13175.41
75353,2024-04-01,7563.27
75500,2024-03-01,12550.08
76334,2023-10-01,11954.07
76407,2022-01-01,13737.87
75338,2021-02-01,12358.74
76469,2021-12-01,9080.79
75447,2021-09-01,15589.71
75861,2024-01-01,11524.41
75112,2021-09-01,11918.09
75639,2024-11-01,9200.2
75822,2021-08-01,10670.15
75404,2023-06-01,9345.59
75576,2023-05-01,11481.16
75309,2023-04-01,17135.13
76229,2024-06-01,7884.3
76083,2023-01-01,7159.32
76129,2023-02-01,16413.51
75811,2024-12-01,11372.03
76350,2024-02-01,9992.78
75617,2021-09-01,15119.71
75038,2021-11-01,10183.15
76275,2022-11-01,17478.03
75470,2023-09-01,14033.78
75718,2021-01-01,10536.27
75181,2021-03-01,18471.92
75238,2023-07-01,10182.86
75492,2022-08-01,14226.29
75022,2023-02-01,12897.88
76024,2021-11-01,15905.22
75864,2023-07-01,16684.53
75177,2022-11-01,12096.01
76301,2021-12-01,9739.75
75420,2023-03-01,13379.92
75258,2023-03-01,9966.85
76329,2022-07-01,18040.16
75009,2024-03-01,12409.61
76196,2021-01-01,10904.04
75351,2024-11-01,12554.04
75625,2024-01-01,7958.62
75511,2022-05-01,9085.16
75130,2023-03-01,15601.24
75388,2022-09-01,10029.32
76234,2021-02-01,8859.27
75158,2022-12-01,13609.96
76175,2023-12-01,15557.11
75922,2021-06-01,14156.86
75737,2022-07-01,14988.14
75414,2022-05-01,9729.61
76475,2023-11-01,7734.57
76367,2023-03-01,16504.0
75304,2023-11-01,11031.96
75429,2022-09-01,11247.5
75037,2021-11-01,15984.58
76235,2022-03-01,13668.69
76356,2024-03-01,13367.66
75732,2023-04-01,18495.01
75318,2023-09-01,10069.45
75417,2022-04-01,14783.52
75568,2024-06-01,12171.04
75521,2022-11-01,12805.78
75841,2023-04-01,16585.41
75804,2024-09-01,13523.51
76358,2022-07-01,13614.89
75592,2022-08-01,15217.52
76010,2022-04-01,10905.14
76270,2024-10-01,9482.37
75502,2022-10-01,8865.57
75654,2021-09-01,6100.93
75194,2022-12-01,18168.62
76112,2022-02-01,8690.37
76409,2024-05-01,11336.24
75241,2021-12-01,11169.56
75593,2024-08-01,12922.22
75111,2024-05-01,14447.21
76014,2023-01-01,14581.42
76213,2023-11-01,10250.77
76449,2023-03-01,11498.63
75130,2021-04-01,12847.74
76275,2024-08-01,11253.93
75918,2023-11-01,16822.04
75732,2022-12-01,13472.92
75878,2023-04-01,14204.63
76433,2022-11-01,13988.64
75355,2022-07-01,15520.42
76356,2021-03-01,12543.06
75211,2021-11-01,8109.5
76088,2022-09-01,13199.06
76338,2022-01-01,10045.93
75435,2023-04-01,10414.15
75193,2023-06-01,13759.09
75279,2024-03-01,15714.85
76029,2024-10-01,12063.81
76337,2024-12-01,12926.5
75149,2022-11-01,17106.64
75390,2022-04-01,12722.26
75865,2024-08-01,19805.05
75742,2021-07-01,13696.53
75342,2022-09-01,6717.71
75578,2021-10-01,14260.02
75570,2022-08-01,13143.48
75984,2024-06-01,15869.26
76413,2024-11-01,14019.54
75126,2022-10-01,11584.63
75745,2022-02-01,8327.11
76344,2021-06-01,11372.93
76433,2021-02-01,9448.44
75386,2024-12-01,10258.43
75791,2021-10-01,13765.74
75739,2023-07-01,17009.71
75309,2022-07-01,13184.01
75076,2021-08-01,8412.35
75370,2024-12-01,13333.81
76481,2023-05-01,15589.89
76298,2023-02-01,10170.65
75392,2024-06-01,11597.95
75160,2023-03-01,12044.06
75289,2021-12-01,9645.31
75474,2024-11-01,13944.84
75976,2023-05-01,11637.16
76284,2024-12-01,13258.6
76097,2022-03-01,9337.52
75655,2023-10-01,10687.63
76437,2021-12-01,14167.14
75073,2022-08-01,10881.5
76491,2022-01-01,17180.89
75019,2024-09-01,10801.09
75822,2024-09-01,12674.05
75283,2021-03-01,14797.77
75897,2021-06-01,7744.9
75208,2024-06-01,6717.57
75305,2023-04-01,7423.03
75429,2022-11-01,15787.75
76052,2024-06-01,10344.43
76427,2022-02-01,19674.6
75385,2021-06-01,10307.26
75318,2021-03-01,12553.65
75777,2024-02-01,16626.33
75507,2023-09-01,18018.28
75267,2022-04-01,18184.51
76411,2022-11-01,15625.1
75638,2021-09-01,15072.19
75781,2022-08-01,13777.58
75607,2023-09-01,14335.08
76007,2023-07-01,10346.44
75946,2021-06-01,9545.4
75203,2023-04-01,11989.88
75414,2024-10-01,11489.45
75649,2021-08-01,10640.32
75028,2023-10-01,14089.16
75405,2024-12-01,14865.92
76134,2022-12-01,12265.22
75226,2023-07-01,16432.59
76313,2021-09-01,8574.93
76368,2024-06-01,11419.02
75901,2023-02-01,9849.53
76340,2023-08-01,6400.39
75903,2021-06-01,11751.96
75678,2021-12-01,11634.76
76266,2023-10-01,16540.35
76037,2023-01-01,13892.44
75403,2021-09-01,8927.44
76411,2021-04-01,17562.28
75325,2021-08-01,15663.1
75028,2023-07-01,13746.29
75412,2021-03-01,11320.55
76064,2023-03-01,9121.68
75875,2022-01-01,10883.38
75504,2022-02-01,15266.25
75562,2022-07-01,17653.76
75434,2021-04-01,16629.73
75315,2021-11-01,10533.45
76238,2021-05-01,8641.15
76306,2023-03-01,12422.66
75541,2022-02-01,6694.68
75918,2023-12-01,12969.5
75516,2021-07-01,11557.19
76277,2023-02-01,10601.89
76472,2022-08-01,7215.89
76128,2023-08-01,13540.8
76357,2022-10-01,10401.9
75404,2024-12-01,8490.25
75282,2021-06-01,3383.21
75221,2023-12-01,11917.46
76447,2024-03-01,17316.75
76202,2023-06-01,16983.78
75734,2023-06-01,10628.71
76454,2022-03-01,10193.36
76249,2023-01-01,13406.32
75931,2023-07-01,9004.84
75592,2022-04-01,12905.38
76210,2023-08-01,14298.24
75313,2023-04-01,15680.8
75585,2024-11-01,11699.54
76187,2021-08-01,11388.98
75359,2024-05-01,9366.05
76223,2024-03-01,9519.36
75262,2023-04-01,11320.56
76092,2024-01-01,13102.1
75840,2024-04-01,14740.75
76097,2021-07-01,9590.46
75033,2024-09-01,16478.07
76184,2023-11-01,11186.63
75771,2024-03-01,11935.9
75271,2024-12-01,9758.36
75110,2023-03-01,4727.28
75980,2021-01-01,14652.14
75158,2024-05-01,14210.53
75585,2024-03-01,11156.02
75163,2022-10-01,12200.97
75565,2022-04-01,13547.82
76043,2023-01-01,7312.36
76108,2023-05-01,10412.84
75881,2021-05-01,14382.79
75857,2023-02-01,8237.13
75579,2022-10-01,12880.67
75352,2021-08-01,7930.25
75531,2023-06-01,13399.29
75716,2024-04-01,11893.08
75979,2024-09-01,7154.6
75604,2022-01-01,15494.22
75557,2024-07-01,9796.23
76222,2021-06-01,9569.24
75850,2021-06-01,12601.71
75608,2023-12-01,15445.91
76471,2023-05-01,8952.53
75395,2024-05-01,12185.04
75588,2023-07-01,13286.45
76268,2023-05-01,14079.32
75463,2023-01-01,12529.32
76216,2023-05-01,10898.92
75900,2021-06-01,9517.23
75351,2024-08-01,12258.43
75083,2022-05-01,8783.58
75640,2021-07-01,3235.95
76295,2022-04-01,13309.68
75220,2024-10-01,14711.8
75873,2022-09-01,4911.2
75286,2021-12-01,8970.81
75361,2022-07-01,13857.46
75838,2022-05-01,18172.49
75304,2022-06-01,12062.38
76250,2021-07-01,9815.99
75305,2021-08-01,11451.31
75190,2024-09-01,16124.63
76214,2023-10-01,10062.11
75732,2024-03-01,9602.42
75379,2023-02-01,10551.77
75520,2023-09-01,9140.01
75192,2023-07-01,12368.01
75837,2021-08-01,16874.04
75569,2024-07-01,12969.24
75716,2022-07-01,11242.94
76165,2022-04-01,11124.57
76166,2021-04-01,7310.43
75123,2021-02-01,14649.33
75594,2023-03-01,11766.49
75973,2022-12-01,11458.56
76272,2022-07-01,21579.32
75871,2022-10-01,12896.26
75731,2024-10-01,9744.63
75623,2023-12-01,10720.93
75356,2022-08-01,15445.34
75051,2021-12-01,12339.81
75735,2022-08-01,7685.17
75482,2023-06-01,14757.69
75425,2021-02-01,9995.57
75732,2022-07-01,17619.89
75086,2021-05-01,15240.14
75090,2022-07-01,10658.03
75851,2024-02-01,15843.05
76334,2022-01-01,12203.57
76409,2023-08-01,14558.32
75972,2021-11-01,13454.2
75293,2024-07-01,9460.93
76272,2023-02-01,10069.35
75201,2024-12-01,15089.88
76316,2022-08-01,10995.67
75910,2022-06-01,10789.05
75320,2022-02-01,9134.63
75050,2024-05-01,13270.8
76344,2024-01-01,18187.57
75192,2022-08-01,8797.4
76032,2023-12-01,12072.66
76381,2021-11-01,16236.66
76346,2023-06-01,11761.08
75062,2024-02-01,13357.12
75953,2023-09-01,8812.82
75640,2024-07-01,13284.92
75301,2022-11-01,11438.57
75007,2022-09-01,14957.19
75164,2021-02-01,15562.16
75005,2022-12-01,19768.69
75567,2024-04-01,13738.9
75156,2024-12-01,12977.39
76163,2022-05-01,12583.15
75392,2022-05-01,10940.5
75872,2022-12-01,13015.45
75390,2022-07-01,11113.8
75585,2023-02-01,12505.38
76464,2023-05-01,15952.79
75959,2023-04-01,8980.37
75419,2024-05-01,15419.64
75565,2023-08-01,15951.35
75798,2024-04-01,11645.79
75942,2024-10-01,5634.44
75771,2022-07-01,10176.53
76228,2024-09-01,15890.98
75474,2021-01-01,11931.4
75215,2023-12-01,9002.09
75351,2023-04-01,10485.68
76279,2022-05-01,14521.86
75036,2023-07-01,13640.2
76147,2022-11-01,11283.2
75163,2022-03-01,10899.53
75026,2022-10-01,10824.73
75563,2021-06-01,9232.77
75774,2024-04-01,16846.13
76053,2021-04-01,11033.04
75078,2022-06-01,15651.48
75522,2023-12-01,16563.95
75200,2024-05-01,14994.93
76100,2021-11-01,10705.14
76046,2022-03-01,13211.19
75393,2022-02-01,11927.41
76155,2024-08-01,9288.89
75728,2023-02-01,12973.08
75587,2022-11-01,8462.88
75540,2024-02-01,15563.04
76082,2021-11-01,10606.15
75671,2021-04-01,12603.48
75958,2024-05-01,12849.86
75069,2021-09-01,11223.29
75999,2024-01-01,13760.08
75394,2023-09-01,10575.29
75739,2024-04-01,14613.89
75020,2023-01-01,7962.06
75555,2021-08-01,12379.14
76094,2021-02-01,17816.79
75720,2021-06-01,8999.01
75773,2021-07-01,9966.77
75382,2023-04-01,13541.72
76373,2022-01-01,12538.75
75884,2024-04-01,13051.89
75402,2023-05-01,13467.56
76430,2022-10-01,13904.16
75703,2021-03-01,15329.1
76251,2023-02-01,13229.46
75615,2024-07-01,11276.23
75443,2023-07-01,14017.72
76464,2022-10-01,17699.65
75499,2023-01-01,11602.1
76007,2021-07-01,9076.41
76254,2024-03-01,15321.24
75774,2022-07-01,11638.86
75892,2022-12-01,5481.99
76336,2023-07-01,14542.27
75852,2024-02-01,10394.02
75767,2021-08-01,11728.4
75303,2021-07-01,12995.94
76288,2024-09-01,12571.5
75293,2021-11-01,14128.36
76483,2021-05-01,10693.54
75965,2024-10-01,13539.32
76124,2022-01-01,11221.36
75226,2021-06-01,14216.43
76385,2024-02-01,13846.1
75047,2022-07-01,9193.68
75608,2024-10-01,15257.95
75029,2024-03-01,10392.11
76083,2022-11-01,14424.17
75381,2021-11-01,13101.86
75060,2023-05-01,17514.55
76290,2024-09-01,11329.6
75329,2021-06-01,10952.05
75774,2023-11-01,11941.74
76363,2021-03-01,11090.46
75083,2022-09-01,14399.83
75096,2022-11-01,7151.07
75739,2023-08-01,8838.95
75395,2021-04-01,8796.59
75530,2022-04-01,14850.92
76006,2021-04-01,17131.84
75948,2024-05-01,11686.65
75228,2024-09-01,11493.53
75181,2021-11-01,12210.16
75615,2023-03-01,15485.63
75501,2021-10-01,9217.94
76318,2024-04-01,12715.11
75586,2021-06-01,14925.59
75649,2024-05-01,13503.28
76027,2024-09-01,12568.74
76061,2022-08-01,15003.14
75163,2023-07-01,3890.3
75687,2024-01-01,14033.63
75468,2023-08-01,10037.77
